reading_id,device_id,timestamp,consumption,status,temp,pressure
5f229b6a-e29f-41f9-a7f9-852dca07c59c,06860b79-d7df-4cec-bf83-d977849eb913,2026-05-04 01:17:23.076999,1.7258,SIGNAL_LOSS,20,1.013
cbd9e8e5-938a-4f69-8e77-4b8f45f2b34e,1068ad26-fbbd-4c6c-a630-ddaa2ab09ab7,2026-05-01 07:30:17.315217,3.6783,OK,20,1.013
a866bad1-5bc5-4899-9e59-30428cc5e6a4,2da5cee7-46de-41c2-8b1f-4ec2977e68ef,2026-05-09 19:06:37.630127,3.3245,LOW_BATTERY,20,1.013
09c96f66-c14b-48bd-a076-808b33d5fc40,06860b79-d7df-4cec-bf83-d977849eb913,2026-05-03 03:12:09.189032,2.1597,SIGNAL_LOSS,20,1.013
6e00fd60-a076-4115-bbde-67c3b3c4d037,a527082d-2434-4f00-bede-1920dadfcfe3,2026-05-09 20:10:27.589413,3.1758,LOW_BATTERY,20,1.013
167b9ea3-7bed-43f8-b3cb-772bfc0d1648,1068ad26-fbbd-4c6c-a630-ddaa2ab09ab7,2026-05-07 19:29:56.626092,2.0054,LOW_BATTERY,20,1.013
1ef1b0c5-ad5f-4463-b918-3537421f5768,72b98158-fcd9-4099-96ba-103f8503e7ac,2026-05-06 22:01:19.062154,2.4121,SIGNAL_LOSS,20,1.013
133ac53b-1d34-4923-9664-f2e2ede2e75d,c4de2353-5025-4470-922a-842ca7f26ad1,2026-05-03 21:59:47.853071,0.7093,SIGNAL_LOSS,20,1.013
cde4517b-3371-46de-85a6-9fbef4f60d0d,314d7199-6114-4501-9669-44bd95c4696b,2026-05-07 12:47:45.539281,2.6954,SIGNAL_LOSS,20,1.013
9b3ab3bf-bbf0-4020-adf2-8b46ab5e3489,732a6f76-6918-48a8-a736-5b8947e8c6cb,2026-05-04 17:29:35.080292,3.1084,SIGNAL_LOSS,20,1.013
b2910b57-5a5b-4476-8685-f2d3115d1248,62fb2b63-88eb-4630-bc09-75b2e19b680a,2026-05-04 12:34:38.401244,4.4801,SIGNAL_LOSS,20,1.013
57425df9-78aa-42bd-a109-0cc0832fabbf,5db70f71-bd53-4eb5-9b95-14b3f73db7fa,2026-05-08 04:31:09.480385,2.5243,SIGNAL_LOSS,20,1.013
bd66147b-46cf-4a13-b432-669ddabf7071,8818e3e1-ca42-4e2e-9b29-dc094572261f,2026-05-02 11:39:58.785283,1.1281,OK,20,1.013
a0c4a407-97b9-415c-ad78-5215d296f34c,b2ead6da-4cb8-4f8d-934c-781707ea3d3b,2026-05-07 09:38:14.467949,3.7469,OK,20,1.013
277a9f0a-14ee-4b20-95cf-62552f8e4f85,36e6b39a-50a3-4baa-ab64-bcf2473e8922,2026-05-01 20:14:43.486473,2.6313,LOW_BATTERY,20,1.013
3df9434c-4718-4397-8b2b-eed393ff64d3,9dfb08e1-5dd5-46dc-910c-2a1e15d174fa,2026-05-08 23:09:42.939329,1.516,OK,20,1.013
73e90755-aaab-4d0f-a134-babedcd3d555,0b25cf1b-8aab-4101-828f-34034a19938b,2026-05-06 11:47:09.404502,4.7223,LOW_BATTERY,20,1.013
f1c15860-a446-49fa-afd9-83e1419ed2be,9f43c417-ff61-4feb-b6b5-a9b6eb25fa56,2026-05-03 13:17:12.261114,2.5224,OK,20,1.013
85a06877-8968-4825-bb77-2ed92ec3f733,bde90262-4cc9-4857-96f8-6a04afcdf0b8,2026-05-07 21:13:49.261755,2.4762,SIGNAL_LOSS,20,1.013
974a6804-1f85-441c-872a-deced893c9d9,af4eb38f-32e1-488a-be4e-d47831a7b2f9,2026-05-02 22:50:34.803107,3.8189,OK,20,1.013
b2275bcf-cdaa-4fee-ba3f-79e89a78ff6b,5ebebd5e-028d-4b38-8189-6571acdeb749,2026-05-05 13:56:54.656133,1.3505,OK,20,1.013
8ce4cef3-99a0-4d0b-8b2f-775d4dc0c261,beac2fb2-1d5f-458f-8f10-99ed4b95ab34,2026-05-10 08:51:01.954681,3.0028,LOW_BATTERY,20,1.013
f1d54f44-28ed-4dcd-9e7e-63870d5a40e7,beac2fb2-1d5f-458f-8f10-99ed4b95ab34,2026-05-04 09:59:42.356720,3.2095,LOW_BATTERY,20,1.013
57126bb6-8d6d-4c7e-bacf-529d6caceba9,468bdab5-8d91-4179-a775-744c16ab30f5,2026-05-07 23:07:29.835402,4.9948,SIGNAL_LOSS,20,1.013
4d429ab8-b3d2-4d1e-af21-1815effcd31b,62fb2b63-88eb-4630-bc09-75b2e19b680a,2026-05-07 17:19:47.079723,4.3488,OK,20,1.013
81852331-5570-4de3-a3fb-1dbd7e6b2fb8,2da5cee7-46de-41c2-8b1f-4ec2977e68ef,2026-05-08 10:42:54.482526,2.7453,OK,20,1.013
03203526-5b0c-4a8a-8d81-e86c5757c3ff,1fb19fe7-ed93-4b86-af10-13e8cb960946,2026-05-06 20:49:53.403228,1.4508,SIGNAL_LOSS,20,1.013
ce4b3517-035d-4ede-b083-1f5fa8c1fad9,79c92cc8-8a4c-4c2c-9d12-25559a49e1d9,2026-05-07 09:36:41.247990,1.9955,OK,20,1.013
572a3950-a381-4167-89d2-b1b34a701964,beac2fb2-1d5f-458f-8f10-99ed4b95ab34,2026-05-03 21:04:57.610582,0.8574,LOW_BATTERY,20,1.013
7a1120c5-d636-4c22-b517-14d3feb71e7f,f88c45cf-085d-4892-a8ae-d82e601e89ef,2026-05-09 01:47:05.638621,1.7439,LOW_BATTERY,20,1.013
c704be67-e43f-40ee-bdbe-aebd35f31319,1fb19fe7-ed93-4b86-af10-13e8cb960946,2026-05-02 19:33:31.699735,2.2119,OK,20,1.013
a4abe562-da5e-4ae2-9829-84dd52b33fdc,5db70f71-bd53-4eb5-9b95-14b3f73db7fa,2026-05-04 20:11:18.462549,3.8181,LOW_BATTERY,20,1.013
1d71d9e8-3811-4ad1-8675-3fa401e0475e,23614e23-89ee-417e-ae70-afabefa6e0e7,2026-05-01 06:53:19.047542,2.5402,LOW_BATTERY,20,1.013
17a13845-15b5-41a2-8356-2e09bbd1da47,19e6932c-98c5-4138-9fc5-da88235c8ef6,2026-05-05 04:24:36.386901,0.9763,LOW_BATTERY,20,1.013
98b1e783-e7be-4a26-beac-06b6542864f9,644f1412-16c3-4f69-a9af-0239991d9705,2026-05-09 06:15:11.999452,2.6172,OK,20,1.013
494d1197-d7ff-4167-8f8a-a441b4f975f3,32bcfabe-3acf-4951-9aaf-f64c24f2a94f,2026-05-01 11:48:48.699608,1.2633,OK,20,1.013
9374bde6-b2c6-4475-a4d7-2bbbc570bc86,cfcebb79-eecf-4fa1-8053-ec6d0afe6f35,2026-05-09 01:15:14.387524,0.7489,SIGNAL_LOSS,20,1.013
de88e604-72e5-4544-b9d1-35781dd95750,f5114e2f-eb6a-47aa-953d-bf86c89ebef2,2026-05-02 15:25:16.711106,1.0485,OK,20,1.013
f4ada6a9-5b07-427a-9349-e9441dbbaf88,823a6e1b-a7ff-46cb-822f-148df904251b,2026-05-09 19:39:18.285499,4.7497,OK,20,1.013
c4b6d9a5-ee6c-4ca1-b310-301ef8eb9c55,1262e5d9-a25c-425a-9e3d-b520f2c557b4,2026-05-01 22:46:05.210805,4.617,LOW_BATTERY,20,1.013
92302802-5304-400e-afdf-a30a0eb945a5,2ab451ff-1618-4946-8dad-0e177806e583,2026-05-06 03:06:49.378656,2.9136,OK,20,1.013
bdaa58fb-7c26-4783-a0fc-380241ced8a1,32bcfabe-3acf-4951-9aaf-f64c24f2a94f,2026-05-05 03:40:05.611418,3.8826,LOW_BATTERY,20,1.013
3c4605ab-4194-45b6-ac7f-9baa8c35c4c6,78d28cae-a011-488e-b8b7-7da623f74835,2026-05-08 01:43:56.407700,2.9015,LOW_BATTERY,20,1.013
44e6712c-ae78-4cc4-8849-9bd609823a20,f88c45cf-085d-4892-a8ae-d82e601e89ef,2026-05-10 00:49:19.461489,1.3881,SIGNAL_LOSS,20,1.013
6cd47c86-546e-4b52-9fac-88966901b789,ed72dfd7-922b-452f-a4fe-a283bc208410,2026-05-04 14:19:46.325594,0.4562,LOW_BATTERY,20,1.013
1fdaeca1-ade3-4b9c-b9b4-66703595fc49,79c92cc8-8a4c-4c2c-9d12-25559a49e1d9,2026-05-01 06:55:55.976932,3.7795,LOW_BATTERY,20,1.013
948b56b8-1c50-48e1-a689-4ad0007ef3f7,818b80c9-53f7-405e-ab72-bfadd99449b1,2026-05-03 01:39:08.279597,1.0647,SIGNAL_LOSS,20,1.013
ace2188d-d2bd-4863-9f34-2e5011f78bbd,f5114e2f-eb6a-47aa-953d-bf86c89ebef2,2026-05-08 23:57:54.008375,3.7609,LOW_BATTERY,20,1.013
a0d63b60-d2ce-40ac-885f-14b7c3778114,19e6932c-98c5-4138-9fc5-da88235c8ef6,2026-05-01 18:17:43.735069,4.7163,SIGNAL_LOSS,20,1.013
89345d30-23b4-47cd-b9f6-4cdb316668d0,965cf858-b533-4e4f-84d8-fd9984291257,2026-05-09 03:38:57.437361,0.3806,LOW_BATTERY,20,1.013
f3d83121-ef93-4635-80ef-2faf68f05208,37b6d17f-4726-4bc0-9343-97e87fe00c30,2026-05-09 14:45:27.880869,2.7708,OK,20,1.013
f598cab2-e28f-430c-a48f-e2d4157a41af,4e54004b-4f39-466e-9b93-a5964e57b811,2026-05-05 03:38:05.325036,2.4803,SIGNAL_LOSS,20,1.013
77e6def5-9635-4e68-b728-0a6c36ffb3a5,23614e23-89ee-417e-ae70-afabefa6e0e7,2026-05-01 06:15:32.847058,3.2839,LOW_BATTERY,20,1.013
8effed6d-a701-4767-98b5-cabef1f7808c,3068609f-d102-4dc9-82c4-46e1e2ade609,2026-05-04 06:03:16.069135,4.4031,OK,20,1.013
de2ae92b-1207-4630-ae01-ec199584eea0,1c91e7a7-62af-4cf5-946d-f1fba0d0f9b2,2026-05-09 05:06:40.393968,2.5629,OK,20,1.013
c3613948-5f35-4491-9a91-bd2cd4d4917a,13a6754e-ca00-41f8-8804-62f8a45492b0,2026-05-08 18:11:29.964419,0.2525,SIGNAL_LOSS,20,1.013
c96fae47-8040-4a8e-849c-00a4ba93801f,b2ead6da-4cb8-4f8d-934c-781707ea3d3b,2026-05-08 09:58:36.774252,4.9954,LOW_BATTERY,20,1.013
7fa32e05-dbc4-4f19-ab04-d95c8b1fde20,72b98158-fcd9-4099-96ba-103f8503e7ac,2026-05-02 02:34:30.545794,2.2987,OK,20,1.013
7882151b-e376-46b7-bb24-49ea10252300,7c1eb9d3-585f-4545-af43-642ab879ec03,2026-05-03 04:46:58.753191,3.6314,LOW_BATTERY,20,1.013
db81cb76-4db7-4f5b-a388-94e91eb73cb6,79c92cc8-8a4c-4c2c-9d12-25559a49e1d9,2026-05-01 00:44:35.036811,1.183,SIGNAL_LOSS,20,1.013
ee7b8d04-f154-48b8-83eb-dd3915a0167b,bb7c97c5-e432-42e2-84a0-c49132deb891,2026-05-03 00:23:50.156283,3.5371,LOW_BATTERY,20,1.013
9953d372-2db2-4369-93d9-849882c71db3,095495dd-09c7-4639-81ac-d23a1b63c416,2026-05-07 18:23:41.011699,3.7302,LOW_BATTERY,20,1.013
8d388212-8ca6-4d0d-9200-656ff28aa9a0,4008f503-8665-4728-82b7-b7666ec0f5b1,2026-05-03 17:41:59.924281,3.0276,SIGNAL_LOSS,20,1.013
f3cc53ee-3064-491e-afd2-e4950a91e6f4,7c1eb9d3-585f-4545-af43-642ab879ec03,2026-05-01 00:47:50.832728,0.1061,LOW_BATTERY,20,1.013
de27bc98-30ae-4fd6-b3d1-fb6d634e2ea9,1fb19fe7-ed93-4b86-af10-13e8cb960946,2026-05-05 20:12:20.057475,3.9776,OK,20,1.013
b46524eb-79f7-4637-bff2-53be0dc0ad1f,314d7199-6114-4501-9669-44bd95c4696b,2026-05-02 16:02:34.046570,0.4926,OK,20,1.013
13b224e8-fbb6-4b6c-91fd-c06827035d2a,f82294e5-1b4f-4c3e-bbd3-ec9a381848a3,2026-05-05 09:49:17.235450,4.9444,LOW_BATTERY,20,1.013
6a208776-8a25-4ba5-9770-31df7f3e9e7e,fd1422ec-4053-4581-8557-1cdfcb5892c9,2026-05-05 01:48:44.415153,4.5351,OK,20,1.013
37bd4087-dbaf-4659-a7ec-8fa88d812242,06860b79-d7df-4cec-bf83-d977849eb913,2026-05-04 06:57:27.491645,0.8486,SIGNAL_LOSS,20,1.013
2b3b8d36-47c6-4eee-a487-d9170a81c293,7ec6eb4f-269f-4c6c-823f-9bf49fa0c580,2026-05-09 08:29:02.877274,4.0753,LOW_BATTERY,20,1.013
08e9c97a-7c13-4691-905b-3452b66ff974,86289cf5-eba9-4008-8612-44b32c1911e4,2026-05-01 20:42:29.184933,4.4212,OK,20,1.013
e6f186c8-03ef-4150-8c68-2a59de6f575a,2ab451ff-1618-4946-8dad-0e177806e583,2026-05-07 09:15:47.110734,0.9197,SIGNAL_LOSS,20,1.013
172413e7-6f40-4c76-b847-9a2f08dd8b27,a1b28660-4605-478c-b6b2-91a274ea9648,2026-05-08 06:11:39.117815,2.2216,LOW_BATTERY,20,1.013
0bb404f3-6e5d-42cb-9fed-239d5cbb3ab2,314d7199-6114-4501-9669-44bd95c4696b,2026-05-08 23:07:25.653674,1.2994,OK,20,1.013
c53a7fa9-d1bd-4164-9808-1ec1f89ba3ef,42b3d91b-c7ec-4c8c-92c1-a653847f1f35,2026-05-01 05:40:12.593032,0.4285,OK,20,1.013
604cc814-8298-4b88-af0b-54a4f37d8438,72b98158-fcd9-4099-96ba-103f8503e7ac,2026-05-02 01:43:22.551636,1.6098,LOW_BATTERY,20,1.013
f6259f1a-e6f2-4feb-91e8-bb28b5fb4736,ed72dfd7-922b-452f-a4fe-a283bc208410,2026-05-06 11:29:01.944426,0.9301,SIGNAL_LOSS,20,1.013
4077fb8a-48be-4963-8e22-fded7ea2da22,e9cda013-5516-4443-b056-ebfdd96a5b9c,2026-05-05 03:30:05.534385,3.7684,LOW_BATTERY,20,1.013
44eb7055-2e40-4f5d-9b69-6079de62097d,314d7199-6114-4501-9669-44bd95c4696b,2026-05-07 03:40:17.820220,1.4239,SIGNAL_LOSS,20,1.013
bdeb1794-cc45-446d-bb0a-c45706ec4b21,7ec6eb4f-269f-4c6c-823f-9bf49fa0c580,2026-05-06 06:04:31.512746,3.5488,SIGNAL_LOSS,20,1.013
ecb5ca78-312f-4cc7-8b53-6b6f8451f280,818b80c9-53f7-405e-ab72-bfadd99449b1,2026-05-08 22:57:02.745595,1.5566,OK,20,1.013
e24b07d9-f606-4533-9cdc-f83286c40f72,beac2fb2-1d5f-458f-8f10-99ed4b95ab34,2026-05-08 21:01:13.975268,1.7292,OK,20,1.013
a4b02b5b-69af-4841-9337-f873e5ce2031,b2ead6da-4cb8-4f8d-934c-781707ea3d3b,2026-05-02 16:35:18.142050,4.9535,OK,20,1.013
30d9d656-783f-4e43-80d0-9123dc16974b,bd7ed48d-c4bd-4ab2-af06-bd3c2dc14c04,2026-05-03 00:00:50.182126,4.9016,OK,20,1.013
79b0cdc7-db80-47b9-868d-6fecec304b0b,fab8a359-fe2a-468a-ad3d-0ce5fca16820,2026-05-01 17:11:56.614853,1.822,LOW_BATTERY,20,1.013
1746976f-62e4-469c-b706-bba93e90f2e2,23614e23-89ee-417e-ae70-afabefa6e0e7,2026-05-08 15:02:55.506969,3.9669,LOW_BATTERY,20,1.013
5fdb98b2-e3b7-4959-ad23-487d7d297eab,7ec6eb4f-269f-4c6c-823f-9bf49fa0c580,2026-05-02 06:35:16.332784,1.2452,LOW_BATTERY,20,1.013
46886bc7-3c57-45cd-887c-5918312ba658,bae4aac7-df8f-4b70-bb59-dadf0ca0e315,2026-05-02 09:09:19.987789,1.2782,SIGNAL_LOSS,20,1.013
ee5607f6-97cf-44a4-9eb8-649271ccb256,af4eb38f-32e1-488a-be4e-d47831a7b2f9,2026-05-04 23:52:26.905673,3.9346,OK,20,1.013
2213680b-0433-4752-a53b-4903a57e25d6,bf0ba93c-e1f1-41c5-bddc-ad28b8c6b61c,2026-05-01 11:14:32.930402,1.5717,SIGNAL_LOSS,20,1.013
c6b9511d-3519-4e57-bcef-7baca352e95a,732a6f76-6918-48a8-a736-5b8947e8c6cb,2026-05-06 17:45:31.096096,2.5601,LOW_BATTERY,20,1.013
121add10-d3a8-442b-9908-38748f5dc48e,26fe2410-57db-41b6-aedc-2793ea1818d1,2026-05-08 09:17:12.310103,4.758,SIGNAL_LOSS,20,1.013
87d8e0a7-db3c-4db3-806c-afc8c2f523bd,6667f5ee-1e34-4871-9604-c38e76e010ff,2026-05-01 22:07:09.553079,3.5332,LOW_BATTERY,20,1.013
dc5612a1-42f1-4977-a95e-cbed2f71288d,84bbfe6d-0d8a-438c-a820-0e5c38c17ade,2026-05-01 23:25:50.086022,1.3508,OK,20,1.013
10acbbf4-d66c-47e7-a928-a7ee4a91c3e0,36e6b39a-50a3-4baa-ab64-bcf2473e8922,2026-05-09 22:19:42.620778,4.9479,LOW_BATTERY,20,1.013
c421078d-2a64-45cc-bb71-62a5369de4b5,32bcfabe-3acf-4951-9aaf-f64c24f2a94f,2026-05-03 18:51:08.825885,0.6736,LOW_BATTERY,20,1.013
885b4f5d-57be-4448-8f8e-9562002e3a6f,63c718d9-af36-44f9-b07a-4067b3865177,2026-05-09 03:53:49.071425,3.7346,OK,20,1.013
9bb08712-4a7c-40fb-9521-d9552cf89bde,8c2d7ab8-a4f7-4e7b-b15f-9b484226ba62,2026-05-04 04:17:19.102799,3.8047,LOW_BATTERY,20,1.013
